CHR	POS	CMASS6608026	CMASS6607991	CMASS6389722	CMASS6169445	CMASS6169461	CMASS6169443
chr7	18084360	10	12	10	6	7	3
chr7	18084361	10	12	10	6	7	3
chr7	18084362	11	12	10	6	7	3
chr7	18084363	11	12	10	6	7	3
chr7	18084364	11	12	10	6	7	3
chr7	18084365	11	12	10	6	7	3
chr7	18084366	11	12	9	5	7	3
chr7	18084367	11	12	9	5	7	3
chr7	18084368	11	12	9	5	7	3
chr7	18084369	11	12	9	6	7	3
chr7	18084370	11	12	9	6	7	3
chr7	18084371	11	12	9	6	7	4
chr7	18084372	11	13	9	6	7	4
chr7	18084373	11	13	9	6	8	4
chr7	18084374	11	13	9	6	8	4
chr7	18084375	11	14	9	7	8	4
chr7	18084376	11	14	9	7	8	4
chr7	18084377	11	14	9	7	8	4
chr7	18084378	11	14	9	7	8	4
chr7	18084379	11	14	8	7	8	4
chr7	18084380	11	14	8	7	8	4
chr7	18084381	11	14	8	7	8	4
chr7	18084382	11	13	8	7	9	4
chr7	18084383	11	13	8	7	9	4
chr7	18084384	11	13	8	6	9	4
chr7	18084385	11	13	8	6	9	4
chr7	18084386	11	13	8	6	9	4
chr7	18084387	10	13	9	6	10	4
chr7	18084388	11	13	9	6	10	5
chr7	18084389	10	13	9	6	10	6
chr7	18084390	10	13	10	6	9	6
chr7	18084391	10	14	9	6	9	6
chr7	18084392	10	14	8	6	9	6
chr7	18084393	10	14	8	6	8	6
chr7	18084394	11	14	8	6	8	5
chr7	18084395	11	15	8	6	8	5
chr7	18084396	10	15	8	6	8	5
chr7	18084397	10	15	8	6	8	5
chr7	18084398	10	15	8	6	8	5
chr7	18084399	10	15	8	7	8	5
chr7	18084400	10	15	8	7	8	5
chr7	18084401	10	15	8	7	8	5
chr7	18084402	10	14	8	7	9	5
chr7	18084403	11	14	8	7	9	5
chr7	18084404	12	14	8	7	9	5
chr7	18084405	12	14	8	7	9	5
chr7	18084406	12	14	8	7	9	5
chr7	18084407	11	12	8	7	9	5
chr7	18084408	11	12	8	7	9	5
chr7	18084409	11	12	8	7	9	5
chr7	18084410	11	12	8	7	9	5
chr7	18084411	11	12	8	7	9	5
chr7	18084412	11	12	8	7	9	5
chr7	18084413	11	12	9	7	9	5
chr7	18084414	11	11	9	7	9	5
chr7	18084415	11	11	10	7	9	5
chr7	18084416	11	11	10	7	9	5
chr7	18084417	11	11	10	7	9	5
chr7	18084418	11	11	10	7	9	5
chr7	18084419	11	11	10	7	9	5
chr7	18084420	11	10	10	7	9	5
chr7	18084421	12	11	10	7	9	5
chr7	18084422	12	11	10	7	10	5
chr7	18084423	12	11	9	7	10	5
chr7	18084424	11	11	9	7	9	5
chr7	18084425	11	11	9	7	9	5
chr7	18084426	11	11	9	7	9	6
chr7	18084427	11	10	10	7	8	6
chr7	18084428	11	10	10	7	8	6
chr7	18084429	11	10	10	7	8	6
chr7	18084430	11	10	9	7	8	6
chr7	18084431	12	10	9	7	8	6
chr7	18084432	12	10	10	7	8	6
chr7	18084433	12	10	11	7	8	6
chr7	18084434	12	10	11	7	8	6
chr7	18084435	12	10	11	7	8	6
chr7	18084436	12	10	11	7	8	6
chr7	18084437	11	10	11	7	8	6
chr7	18084438	11	10	11	7	8	6
chr7	18084439	11	10	11	7	8	6
chr7	18084440	11	10	12	7	8	6
chr7	18084441	11	10	12	7	8	6
chr7	18084442	11	10	12	7	8	6
chr7	18084443	11	10	12	8	8	6
chr7	18084444	12	10	12	8	8	6
chr7	18084445	12	10	12	7	8	5
chr7	18084446	12	10	12	7	8	5
chr7	18084447	11	10	12	7	8	5
chr7	18084448	11	9	12	7	8	5
chr7	18084449	11	9	13	7	8	5
chr7	18084450	11	10	13	7	8	5
chr7	18084451	10	10	13	6	7	5
chr7	18084452	10	10	13	6	7	5
chr7	18084453	10	10	13	7	7	5
chr7	18084454	10	10	13	7	7	5
chr7	18084455	10	10	13	7	7	5
chr7	18084456	10	10	13	7	7	5
chr7	18084457	10	10	13	7	7	5
chr7	18084458	10	10	13	7	7	5
chr7	18084459	10	10	13	7	7	4
chr7	18084460	10	11	13	7	7	4
chr7	18084461	10	11	13	7	7	4
chr7	18084462	10	11	13	7	7	4
chr7	18084463	10	11	13	7	7	4
chr7	18084464	10	11	15	7	7	4
chr7	18084465	10	11	15	7	7	4
chr7	18084466	10	11	15	7	6	4
chr7	18084467	10	12	15	7	6	4
chr7	18084468	10	12	15	7	6	4
chr7	18084469	10	12	15	7	6	4
chr7	18084470	10	12	15	7	6	4
chr7	18084471	11	13	15	7	6	5
chr7	18084472	11	13	14	6	6	5
chr7	18084473	11	13	14	6	6	5
chr7	18084474	11	13	13	6	6	5
chr7	18084475	11	14	13	6	6	5
chr7	18084476	10	13	13	6	6	5
chr7	18084477	11	13	13	6	6	5
chr7	18084478	11	13	13	6	6	5
chr7	18084479	10	13	13	6	6	5
chr7	18084480	10	13	13	6	6	5
chr7	18084481	10	13	13	6	7	6
chr7	18084482	10	13	13	7	7	6
chr7	18084483	10	13	13	7	7	6
chr7	18084484	10	13	13	7	7	6
chr7	18084485	11	13	15	8	7	6
chr7	18084486	11	13	15	8	7	6
chr7	18084487	11	13	15	9	7	7
chr7	18084488	11	13	15	9	7	7
chr7	18084489	11	13	15	9	6	7
chr7	18084490	11	13	15	9	6	7
chr7	18084491	11	13	15	9	6	8
chr7	18084492	11	13	15	9	6	8
chr7	18084493	12	13	15	9	6	8
chr7	18084494	12	13	14	8	6	8
chr7	18084495	12	14	14	9	6	8
chr7	18084496	12	15	14	9	6	7
chr7	18084497	12	14	14	9	6	7
chr7	18084498	13	14	14	9	5	7
chr7	18084499	13	14	14	9	5	7
chr7	18084500	13	14	14	8	5	7
chr7	18084501	13	14	14	8	5	7
chr7	18084502	13	14	14	8	5	7
chr7	18084503	13	14	14	8	5	7
chr7	18084504	13	15	14	9	5	7
chr7	18084505	13	15	14	9	5	7
chr7	18084506	13	15	14	10	5	7
chr7	18084507	13	15	14	10	4	7
chr7	18084508	13	15	15	10	4	7
chr7	18084509	13	15	16	10	4	7
chr7	18084510	13	15	16	9	4	7
chr7	18084511	14	15	16	9	4	7
chr7	18084512	14	15	15	9	3	7
chr7	18084513	13	15	15	9	3	6
chr7	18084514	13	15	15	9	3	5
chr7	18084515	13	14	14	9	3	5
chr7	18084516	13	13	14	9	3	5
chr7	18084517	13	13	13	9	3	5
chr7	18084518	13	13	13	9	3	5
chr7	18084519	12	13	13	9	3	5
chr7	18084520	13	12	13	9	3	5
chr7	18084521	14	12	13	9	3	5
chr7	18084522	14	12	13	9	3	5
chr7	18084523	14	12	13	9	3	5
chr7	18084524	14	12	13	8	3	5
chr7	18084525	14	12	13	8	3	5
chr7	18084526	14	12	13	8	3	5
chr7	18084527	14	12	13	8	2	5
chr7	18084528	14	12	13	8	2	5
chr7	18084529	13	12	13	8	2	5
chr7	18084530	13	12	13	8	2	5
chr7	18084531	13	12	13	8	2	5
chr7	18084532	13	12	13	9	3	5
chr7	18084533	13	12	14	9	3	5
chr7	18084534	13	12	14	9	3	5
chr7	18084535	13	12	14	9	3	5
chr7	18084536	13	12	14	9	3	5
chr7	18084537	13	12	14	9	3	5
chr7	18084538	15	12	14	9	3	5
chr7	18084539	15	12	14	9	3	5
chr7	18084540	15	12	13	10	3	5
chr7	18084541	15	12	14	10	3	5
chr7	18084542	15	12	14	10	3	6
chr7	18084543	15	12	14	10	3	6
chr7	18084544	15	12	14	10	3	6
chr7	18084545	15	12	14	10	3	6
chr7	18084546	14	11	14	10	3	6
chr7	18084547	14	11	14	10	2	6
chr7	18084548	14	11	14	10	2	6
chr7	18084549	15	11	14	11	2	6
chr7	18084550	15	11	14	11	2	6
chr7	18084551	15	11	14	11	2	5
chr7	18084552	15	12	13	11	2	5
chr7	18084553	15	12	13	11	2	5
chr7	18084554	15	12	14	11	2	5
chr7	18084555	15	12	14	11	2	5
chr7	18084556	14	12	14	11	2	5
chr7	18084557	14	12	14	11	2	5
chr7	18084558	14	12	13	11	2	5
chr7	18084559	14	12	13	11	2	5
chr7	18084560	14	13	13	11	2	5
chr7	18084561	14	14	13	11	2	5
chr7	18084562	14	14	13	11	3	5
chr7	18084563	14	14	13	11	3	5
chr7	18084564	14	14	13	11	3	5
chr7	18084565	14	13	12	11	3	5
chr7	18084566	14	13	12	11	3	5
chr7	18084567	14	13	12	11	3	5
chr7	18084568	14	13	12	11	3	5
chr7	18084569	13	13	12	11	3	5
chr7	18084570	13	13	12	11	3	5
chr7	18084571	13	13	12	11	3	5
chr7	18084572	13	13	13	12	3	5
chr7	18084573	13	13	13	12	3	5
chr7	18084574	13	13	12	12	3	5
chr7	18084575	13	12	12	12	3	5
chr7	18084576	13	12	12	12	3	6
chr7	18084577	13	12	13	12	3	7
chr7	18084578	13	12	13	11	3	7
chr7	18084579	13	12	13	11	3	7
chr7	18084580	13	12	13	11	3	7
chr7	18084581	13	12	13	11	3	7
chr7	18084582	13	12	13	11	3	7
chr7	18084583	14	12	13	12	3	7
chr7	18084584	14	12	13	12	3	7
chr7	18084585	14	10	13	12	3	7
chr7	18084586	14	11	13	12	3	7
chr7	18084587	14	11	13	12	3	7
chr7	18084588	14	11	13	12	3	7
chr7	18084589	14	11	11	12	3	7
chr7	18084590	14	11	11	12	3	7
chr7	18084591	14	11	12	12	3	7
chr7	18084592	14	10	12	12	3	7
chr7	18084593	14	10	12	12	3	7
chr7	18084594	14	11	12	13	3	7
chr7	18084595	15	11	12	13	3	7
chr7	18084596	14	10	12	13	3	6
chr7	18084597	15	10	12	13	3	6
chr7	18084598	15	10	12	13	3	6
chr7	18084599	15	10	12	13	3	6
chr7	18084600	16	9	12	13	3	6
chr7	18084601	16	9	12	13	4	6
chr7	18084602	16	9	12	13	4	6
chr7	18084603	16	9	12	13	4	6
chr7	18084604	16	9	12	13	4	6
chr7	18084605	16	9	12	13	4	6
chr7	18084606	16	10	12	13	3	5
chr7	18084607	16	10	12	12	3	5
chr7	18084608	16	10	12	12	3	5
chr7	18084609	16	10	12	12	3	5
chr7	18084610	15	10	11	11	3	5
chr7	18084611	15	10	11	11	3	5
chr7	18084612	15	10	11	11	3	4
chr7	18084613	15	10	11	11	3	4
chr7	18084614	15	10	11	11	3	4
chr7	18084615	15	10	11	13	4	4
chr7	18084616	15	10	11	13	4	3
chr7	18084617	15	10	11	13	4	3
chr7	18084618	15	10	11	13	4	3
chr7	18084619	15	10	11	13	4	3
chr7	18084620	15	9	11	12	4	3
chr7	18084621	15	8	11	12	4	3
chr7	18084622	15	8	11	12	4	3
chr7	18084623	14	9	11	12	4	3
chr7	18084624	14	9	11	12	4	3
chr7	18084625	14	8	11	13	4	3
chr7	18084626	14	9	11	13	4	3
chr7	18084627	14	9	11	13	4	3
chr7	18084628	14	9	11	13	4	3
chr7	18084629	14	8	11	13	4	3
chr7	18084630	14	8	11	13	4	3
chr7	18084631	15	8	11	12	4	3
chr7	18084632	15	8	11	12	4	4
chr7	18084633	15	8	10	12	5	5
chr7	18084634	15	8	9	13	5	5
chr7	18084635	16	8	9	13	5	5
chr7	18084636	15	8	9	13	5	5
chr7	18084637	16	8	9	13	5	5
chr7	18084638	16	8	9	13	5	5
chr7	18084639	16	8	9	13	5	5
chr7	18084640	17	9	9	13	5	5
chr7	18084641	18	9	9	13	5	5
chr7	18084642	18	9	9	13	5	5
chr7	18084643	18	9	9	13	6	5
chr7	18084644	18	9	9	13	6	5
chr7	18084645	17	9	9	13	6	5
chr7	18084646	17	9	9	13	6	5
chr7	18084647	17	10	9	13	6	5
chr7	18084648	17	10	9	13	6	5
chr7	18084649	17	10	9	13	6	5
chr7	18084650	17	10	9	13	6	5
chr7	18084651	17	10	9	13	7	5
chr7	18084652	17	10	9	13	7	5
chr7	18084653	16	10	9	13	7	5
chr7	18084654	16	11	9	13	7	6
chr7	18084655	17	11	9	13	7	6
chr7	18084656	17	11	9	13	7	6
chr7	18084657	17	11	9	12	6	6
chr7	18084658	17	11	10	12	6	6
chr7	18084659	17	11	10	12	6	6
chr7	18084660	17	11	10	12	6	6
chr7	18084661	17	11	10	12	6	6
chr7	18084662	17	11	10	12	6	6
chr7	18084663	16	11	10	12	6	6
chr7	18084664	16	11	10	12	6	6
chr7	18084665	16	11	11	11	7	6
chr7	18084666	16	11	10	11	7	6
chr7	18084667	16	11	10	11	7	5
chr7	18084668	16	11	10	12	7	5
chr7	18084669	16	11	10	13	7	5
chr7	18084670	16	12	10	13	8	5
chr7	18084671	16	12	10	14	8	5
chr7	18084672	16	12	10	15	8	5
chr7	18084673	16	12	10	15	8	5
chr7	18084674	15	12	11	14	8	5
chr7	18084675	15	12	11	14	8	5
chr7	18084676	15	12	11	14	8	5
chr7	18084677	15	11	11	14	8	5
chr7	18084678	16	11	11	14	8	5
chr7	18084679	16	11	10	14	8	5
chr7	18084680	16	11	10	14	8	5
chr7	18084681	16	11	10	14	8	5
chr7	18084682	16	11	9	14	8	5
chr7	18084683	16	11	9	14	8	5
chr7	18084684	16	11	9	14	8	5
chr7	18084685	16	10	9	14	8	5
chr7	18084686	16	9	9	14	8	5
chr7	18084687	16	9	10	15	7	5
chr7	18084688	16	9	10	15	7	5
chr7	18084689	16	9	10	15	7	5
chr7	18084690	16	9	10	15	8	5
chr7	18084691	16	9	10	15	8	5
chr7	18084692	16	9	10	15	8	5
chr7	18084693	16	9	10	14	8	5
chr7	18084694	16	9	10	14	8	5
chr7	18084695	16	9	10	14	8	5
chr7	18084696	17	10	10	14	8	5
chr7	18084697	17	10	9	13	8	5
chr7	18084698	17	11	9	13	8	5
chr7	18084699	17	11	9	13	8	6
chr7	18084700	17	11	9	13	8	7
chr7	18084701	17	11	9	13	8	6
chr7	18084702	17	11	8	13	8	5
chr7	18084703	17	11	8	13	8	5
chr7	18084704	17	11	8	13	8	5
chr7	18084705	17	11	8	13	8	5
chr7	18084706	17	11	8	13	8	5
chr7	18084707	17	11	8	13	8	5
chr7	18084708	16	11	8	12	8	5
chr7	18084709	16	11	8	12	8	5
chr7	18084710	16	11	8	12	8	5
chr7	18084711	16	10	8	13	8	5
chr7	18084712	17	10	9	13	8	5
chr7	18084713	17	10	9	13	8	5
chr7	18084714	17	11	9	13	8	5
chr7	18084715	17	11	9	13	8	5
chr7	18084716	17	11	8	13	8	5
chr7	18084717	17	12	8	13	9	5
chr7	18084718	17	12	8	13	9	5
chr7	18084719	17	11	8	12	9	5
chr7	18084720	16	12	8	13	9	5
chr7	18084721	16	12	8	13	9	5
chr7	18084722	15	12	8	14	9	5
chr7	18084723	15	12	8	14	9	5
chr7	18084724	15	12	9	14	9	5
chr7	18084725	14	12	9	14	9	5
chr7	18084726	14	12	9	14	8	6
chr7	18084727	13	12	9	14	8	6
chr7	18084728	13	12	9	15	8	6
chr7	18084729	13	12	9	15	8	6
chr7	18084730	13	12	9	15	8	6
chr7	18084731	13	11	9	15	8	6
chr7	18084732	13	11	9	15	8	6
chr7	18084733	14	11	9	15	8	6
chr7	18084734	14	11	9	15	8	6
chr7	18084735	14	11	8	15	8	6
chr7	18084736	14	11	8	15	8	6
chr7	18084737	13	11	8	14	8	6
chr7	18084738	13	11	8	14	8	6
chr7	18084739	14	11	8	14	8	7
chr7	18084740	14	11	9	12	7	7
chr7	18084741	14	11	9	12	7	7
chr7	18084742	14	11	9	12	7	7
chr7	18084743	13	11	9	12	7	7
chr7	18084744	14	11	9	12	7	7
chr7	18084745	14	11	9	12	7	7
chr7	18084746	14	11	9	12	7	7
chr7	18084747	14	11	9	12	8	7
chr7	18084748	14	10	9	13	8	7
chr7	18084749	14	10	9	13	8	7
chr7	18084750	14	10	9	12	9	7
chr7	18084751	14	10	9	12	9	7
chr7	18084752	14	10	10	13	9	7
chr7	18084753	14	10	10	13	9	7
chr7	18084754	14	10	10	12	9	7
chr7	18084755	14	10	10	12	9	7
chr7	18084756	13	10	11	12	9	7
chr7	18084757	14	10	11	12	9	6
chr7	18084758	14	10	12	12	8	5
chr7	18084759	14	10	12	11	8	5
chr7	18084760	13	10	12	11	8	5
chr7	18084761	12	10	12	11	8	5
chr7	18084762	11	10	12	11	8	5
chr7	18084763	11	10	12	11	8	5
chr7	18084764	11	10	12	11	8	5
chr7	18084765	10	9	12	11	8	5
chr7	18084766	9	9	13	11	8	5
chr7	18084767	9	9	13	11	8	5
chr7	18084768	9	9	13	11	7	5
chr7	18084769	9	10	13	11	7	5
chr7	18084770	9	10	13	11	7	5
chr7	18084771	8	10	13	11	7	5
chr7	18084772	8	9	13	11	7	5
chr7	18084773	8	9	13	11	7	5
chr7	18084774	8	9	13	11	7	5
chr7	18084775	8	9	13	11	8	5
chr7	18084776	8	9	14	11	7	5
chr7	18084777	10	9	14	11	7	5
chr7	18084778	10	9	14	11	7	5
chr7	18084779	10	9	14	11	8	4
chr7	18084780	9	9	14	11	8	4
chr7	18084781	9	9	14	11	8	4
chr7	18084782	9	9	14	11	8	4
chr7	18084783	9	9	12	11	8	4
chr7	18084784	9	9	12	11	8	4
chr7	18084785	9	9	12	11	8	4
chr7	18084786	10	9	12	11	8	4
chr7	18084787	11	9	12	11	8	4
chr7	18084788	11	9	11	11	8	4
chr7	18084789	11	9	11	11	8	4
chr7	18084790	11	9	10	11	7	4
chr7	18084791	11	9	11	11	7	4
chr7	18084792	11	9	12	11	7	4
chr7	18084793	11	9	12	10	7	4
chr7	18084794	11	9	12	9	7	4
chr7	18084795	11	8	12	9	6	4
chr7	18084796	11	8	12	8	6	4
chr7	18084797	11	8	12	7	6	4
chr7	18084798	11	8	12	7	6	4
chr7	18084799	11	9	11	9	6	4
chr7	18084800	11	11	11	9	6	4
chr7	18084801	11	11	11	9	6	4
chr7	18084802	11	11	11	9	6	4
chr7	18084803	10	11	12	9	6	4
chr7	18084804	10	11	12	9	6	4
chr7	18084805	10	11	12	9	6	4
chr7	18084806	11	11	12	9	6	4
chr7	18084807	11	12	12	9	6	4
chr7	18084808	12	13	12	9	7	4
chr7	18084809	12	13	12	9	7	4
chr7	18084810	12	13	12	9	7	4
chr7	18084811	12	13	12	9	7	4
chr7	18084812	12	13	11	8	7	4
chr7	18084813	12	13	11	8	7	4
chr7	18084814	12	13	11	8	7	4
chr7	18084815	12	13	11	8	6	4
chr7	18084816	12	14	11	8	6	4
chr7	18084817	12	14	11	8	6	4
chr7	18084818	12	14	11	8	7	4
chr7	18084819	12	14	11	8	7	4
chr7	18084820	12	15	11	8	7	4
chr7	18084821	11	14	11	8	7	4
chr7	18084822	11	14	11	9	7	4
chr7	18084823	11	13	11	9	7	4
chr7	18084824	11	13	12	9	7	3
chr7	18084825	11	13	13	10	7	2
chr7	18084826	11	13	13	10	7	2
chr7	18084827	11	13	13	10	7	2
chr7	18084828	11	13	13	10	7	2
chr7	18084829	11	13	13	10	7	2
chr7	18084830	11	13	13	10	7	2
chr7	18084831	11	13	13	10	7	2
chr7	18084832	11	13	13	10	7	2
chr7	18084833	11	13	13	10	7	2
chr7	18084834	11	13	13	10	7	2
chr7	18084835	11	13	13	10	7	2
chr7	18084836	11	13	13	9	7	2
chr7	18084837	10	13	12	9	7	2
chr7	18084838	10	13	12	9	7	2
chr7	18084839	10	12	13	9	8	2
chr7	18084840	10	12	13	9	8	2
chr7	18084841	11	13	13	9	8	2
chr7	18084842	11	12	13	9	7	2
chr7	18084843	11	12	13	9	7	2
chr7	18084844	11	12	13	9	7	2
chr7	18084845	11	11	13	8	8	2
chr7	18084846	11	11	13	8	8	2
chr7	18084847	11	11	13	7	9	2
chr7	18084848	11	11	13	7	9	2
chr7	18084849	11	11	13	7	9	2
chr7	18084850	11	11	13	7	9	2
chr7	18084851	11	11	13	8	9	1
chr7	18084852	12	11	13	8	9	1
chr7	18084853	13	11	13	7	9	1
chr7	18084854	14	12	13	7	9	1
chr7	18084855	14	12	13	8	9	1
chr7	18084856	15	12	13	8	9	1
chr7	18084857	15	12	13	8	9	1
chr7	18084858	15	12	13	8	9	1
chr7	18084859	15	12	13	8	9	1
chr7	18084860	15	12	13	8	10	1
chr7	18084861	15	12	13	8	10	1
chr7	18084862	15	12	13	8	10	1
chr7	18084863	15	12	13	8	10	1
chr7	18084864	14	12	13	8	10	0
chr7	18084865	14	12	12	8	10	0
chr7	18084866	14	12	12	8	11	0
chr7	18084867	14	12	12	8	11	0
chr7	18084868	14	12	12	8	11	0
chr7	18084869	13	12	12	8	11	0
chr7	18084870	13	12	12	8	11	0
chr7	18084871	13	12	12	8	11	0
chr7	18084872	13	12	13	8	10	0
chr7	18084873	13	13	13	7	10	0
chr7	18084874	13	13	13	7	10	0
chr7	18084875	13	13	13	7	9	0
chr7	18084876	14	12	13	7	9	0
chr7	18084877	14	12	12	6	9	0
chr7	18084878	14	12	12	6	9	0
chr7	18084879	14	12	12	6	9	0
chr7	18084880	14	12	12	6	9	0
chr7	18084881	14	12	11	6	9	0
chr7	18084882	13	12	11	6	9	0
chr7	18084883	13	12	10	6	9	0
chr7	18084884	13	12	10	6	9	0
chr7	18084885	13	12	10	6	9	0
chr7	18084886	13	12	10	6	9	0
chr7	18084887	13	12	10	6	9	0
chr7	18084888	13	12	10	6	9	0
chr7	18084889	13	12	10	6	9	0
chr7	18084890	13	12	10	6	9	1
chr7	18084891	13	12	9	6	9	1
chr7	18084892	13	12	9	6	9	1
chr7	18084893	13	12	9	6	9	1
chr7	18084894	13	11	9	6	9	1
chr7	18084895	13	11	9	6	9	1
chr7	18084896	14	11	9	6	9	1
chr7	18084897	14	11	9	6	9	1
chr7	18084898	14	11	9	6	9	1
chr7	18084899	14	11	9	6	9	1
chr7	18084900	14	11	9	6	8	1
chr7	18084901	14	11	8	6	8	1
chr7	18084902	12	11	8	6	8	1
chr7	18084903	12	11	8	6	8	1
chr7	18084904	12	11	8	7	7	1
chr7	18084905	12	11	8	7	7	1
chr7	18084906	12	11	8	7	7	3
chr7	18084907	12	11	8	7	7	3
chr7	18084908	12	11	8	7	8	3
chr7	18084909	12	11	8	7	8	3
chr7	18084910	12	11	8	7	8	3
chr7	18084911	11	11	8	7	8	3
chr7	18084912	10	11	8	7	8	3
chr7	18084913	10	11	8	7	8	3
chr7	18084914	10	11	8	7	8	3
chr7	18084915	10	11	8	7	8	3
chr7	18084916	10	11	7	7	8	3
chr7	18084917	10	11	6	7	8	3
chr7	18084918	11	11	6	7	8	3
chr7	18084919	11	11	6	7	8	3
chr7	18084920	11	11	6	7	8	3
chr7	18084921	11	11	6	7	9	3
chr7	18084922	11	11	6	7	9	3
chr7	18084923	11	11	6	7	9	3
chr7	18084924	11	10	8	5	9	3
chr7	18084925	11	8	8	5	10	3
chr7	18084926	11	9	8	5	10	3
chr7	18084927	11	9	8	5	10	3
chr7	18084928	11	9	7	5	10	3
chr7	18084929	12	9	7	5	10	3
chr7	18084930	13	9	8	5	10	3
chr7	18084931	12	10	8	5	10	4
chr7	18084932	12	9	8	5	10	4
chr7	18084933	11	9	8	5	9	4
chr7	18084934	11	10	8	5	9	4
chr7	18084935	11	10	8	5	9	5
chr7	18084936	11	10	8	5	9	5
chr7	18084937	12	10	8	5	9	5
chr7	18084938	12	10	9	5	9	5
chr7	18084939	12	10	9	5	9	5
chr7	18084940	12	11	9	6	9	5
chr7	18084941	13	10	9	6	9	7
chr7	18084942	13	10	9	6	9	7
chr7	18084943	13	11	9	6	9	7
chr7	18084944	13	11	9	7	9	7
chr7	18084945	13	10	9	7	9	7
chr7	18084946	13	10	9	7	9	7
chr7	18084947	13	10	9	6	9	7
chr7	18084948	13	10	9	6	9	8
chr7	18084949	13	10	8	6	9	8
chr7	18084950	13	10	7	5	9	8
chr7	18084951	13	10	7	5	9	8
chr7	18084952	14	10	7	5	9	8
chr7	18084953	14	10	7	5	9	8
chr7	18084954	14	11	7	5	9	8
chr7	18084955	15	11	7	5	9	8
chr7	18084956	15	11	8	5	9	8
chr7	18084957	16	11	9	6	9	8
chr7	18084958	16	11	9	6	9	8
chr7	18084959	16	11	9	6	9	8
chr7	18084960	16	11	9	6	9	8
chr7	18084961	16	11	9	7	9	8
chr7	18084962	16	11	9	7	9	9
chr7	18084963	16	11	9	7	9	9
chr7	18084964	17	11	8	8	8	9
chr7	18084965	17	12	8	8	8	9
chr7	18084966	16	11	8	8	8	9
chr7	18084967	16	11	8	8	8	9
chr7	18084968	16	11	8	8	8	9
chr7	18084969	16	11	8	8	8	9
chr7	18084970	16	11	8	8	7	9
chr7	18084971	16	11	8	8	7	9
chr7	18084972	16	11	8	8	6	9
chr7	18084973	16	11	8	8	6	9
chr7	18084974	16	11	7	8	6	9
chr7	18084975	16	12	7	8	6	9
chr7	18084976	16	12	7	7	6	9
chr7	18084977	15	12	7	7	6	9
chr7	18084978	14	13	7	7	6	9
chr7	18084979	13	12	7	7	6	9
chr7	18084980	14	12	7	6	7	9
chr7	18084981	13	12	7	6	8	9
chr7	18084982	13	12	7	6	8	9
chr7	18084983	12	12	7	6	8	9
chr7	18084984	12	12	7	6	8	9
chr7	18084985	12	12	7	6	7	9
chr7	18084986	12	12	7	6	7	10
chr7	18084987	13	12	7	6	7	10
chr7	18084988	13	12	7	6	7	10
chr7	18084989	13	12	7	7	7	10
chr7	18084990	13	12	7	7	7	10
chr7	18084991	14	12	7	7	7	10
chr7	18084992	14	12	7	7	7	10
chr7	18084993	15	12	7	7	8	10
chr7	18084994	15	12	7	7	8	10
chr7	18084995	15	12	7	7	8	10
chr7	18084996	15	12	7	7	8	10
chr7	18084997	15	12	6	7	8	10
chr7	18084998	15	12	7	7	8	10
chr7	18084999	15	12	7	7	8	10
chr7	18085000	15	12	7	8	8	10
chr7	18085001	14	12	7	8	8	10
chr7	18085002	14	12	7	8	8	10
chr7	18085003	14	12	7	8	8	10
chr7	18085004	14	12	7	8	8	10
chr7	18085005	14	12	7	8	8	10
chr7	18085006	14	12	7	8	8	10
chr7	18085007	14	12	7	8	8	10
chr7	18085008	14	12	7	8	8	10
chr7	18085009	14	12	7	8	8	10
chr7	18085010	14	12	8	8	8	10
chr7	18085011	14	12	8	8	8	10
chr7	18085012	14	12	8	9	8	11
chr7	18085013	14	12	8	9	8	11
chr7	18085014	14	12	8	9	8	11
chr7	18085015	14	12	8	9	8	10
chr7	18085016	14	12	9	9	8	10
chr7	18085017	14	13	10	9	8	10
chr7	18085018	14	13	10	9	8	10
chr7	18085019	14	13	10	9	8	10
chr7	18085020	14	13	10	9	8	10
chr7	18085021	13	13	10	9	8	10
chr7	18085022	13	13	10	9	8	10
chr7	18085023	13	13	10	9	8	10
chr7	18085024	13	13	10	9	8	10
chr7	18085025	13	13	10	9	8	10
chr7	18085026	14	13	10	9	8	10
chr7	18085027	14	13	11	9	8	10
chr7	18085028	14	13	11	9	8	10
chr7	18085029	15	12	11	8	8	10
chr7	18085030	15	12	11	8	8	10
chr7	18085031	15	12	11	8	8	8
chr7	18085032	15	12	11	8	8	8
chr7	18085033	15	12	11	8	7	8
chr7	18085034	15	12	11	8	7	8
chr7	18085035	15	12	11	8	7	8
chr7	18085036	15	12	11	8	7	8
chr7	18085037	15	12	11	8	7	8
chr7	18085038	15	12	11	8	8	8
chr7	18085039	15	12	11	8	8	8
chr7	18085040	15	12	11	8	8	8
chr7	18085041	15	12	11	8	8	8
chr7	18085042	15	12	12	8	8	8
chr7	18085043	14	12	12	8	8	9
chr7	18085044	14	12	12	8	8	9
chr7	18085045	15	12	12	8	8	9
chr7	18085046	15	12	12	8	7	9
chr7	18085047	16	12	12	9	7	9
chr7	18085048	16	11	12	9	7	9
chr7	18085049	16	11	10	9	7	9
chr7	18085050	16	11	10	9	6	9
chr7	18085051	16	10	10	9	6	9
chr7	18085052	16	10	11	9	6	9
chr7	18085053	16	10	11	9	6	9
chr7	18085054	15	10	11	9	6	9
chr7	18085055	14	10	10	9	6	9
chr7	18085056	14	10	10	9	6	8
